UNITID,PopCode,EFTOTLT,Population
475176,4,138,
475176,5,512,
475176,19,47,
475176,20,465,
475176,21,650,
475176,22,650,
475176,23,650,
475176,24,138,
475176,25,512,
475176,39,47,
475176,40,465,
475200,1,145,All Students
475200,2,145,Undergrad
475200,3,145,
475200,4,2,
475200,5,143,
475200,19,32,
475200,20,111,
475200,21,30,
475200,22,30,
475200,23,30,
475200,25,30,
475200,39,5,
475200,40,25,
475200,41,115,
475200,42,115,
475200,43,115,
475200,44,2,
475200,45,113,
475200,59,27,
475200,60,86,
475228,1,78,All Students
475228,12,78,Graduate
475228,21,78,
475228,32,78,
475273,1,380,All Students
475273,2,176,Undergrad
475273,3,176,
475273,5,176,
475273,12,204,Graduate
475273,19,34,
475273,20,142,
475273,21,65,
475273,22,32,
475273,23,32,
475273,25,32,
475273,32,33,
475273,39,10,
475273,40,22,
475273,41,315,
475273,42,144,
475273,43,144,
475273,45,144,
475273,52,171,
475273,59,24,
475273,60,120,
475282,1,90,All Students
475282,2,90,Undergrad
475282,3,90,
475282,4,4,
475282,5,86,
475282,20,86,
475282,21,90,
475282,22,90,
475282,23,90,
475282,24,4,
475282,25,86,
475282,40,86,
475325,1,331,All Students
475325,2,331,Undergrad
475325,3,331,
475325,4,285,
475325,5,46,
475325,20,46,
475325,21,331,
475325,22,331,
475325,23,331,
475325,24,285,
475325,25,46,
475325,40,46,
475398,1,230,All Students
475398,2,125,Undergrad
475398,3,116,
475398,4,5,
475398,5,111,
475398,11,9,
475398,12,105,Graduate
475398,19,7,
475398,20,104,
475398,21,95,
475398,22,43,
475398,23,43,
475398,24,1,
475398,25,42,
475398,32,52,
475398,39,3,
475398,40,39,
475398,41,135,
475398,42,82,
475398,43,73,
475398,44,4,
475398,45,69,
475398,51,9,
475398,52,53,
475398,59,4,
475398,60,65,
475404,1,120,All Students
475404,2,120,Undergrad
475404,3,120,
475404,4,48,
475404,5,72,
475404,20,72,
475404,21,61,
475404,22,61,
475404,23,61,
475404,24,35,
475404,25,26,
475404,40,26,
475404,41,59,
475404,42,59,
475404,43,59,
475404,44,13,
475404,45,46,
475404,60,46,
475422,1,65,All Students
475422,2,65,Undergrad
475422,3,65,
475422,4,1,
475422,5,64,
475422,19,27,
475422,20,37,
475422,21,1,
475422,22,1,
475422,23,1,
475422,24,1,
475422,41,64,
475422,42,64,
475422,43,64,
475422,45,64,
475422,59,27,
475422,60,37,
475431,1,62,All Students
475431,2,62,Undergrad
475431,3,62,
475431,4,12,
475431,5,50,
475431,20,50,
475431,21,62,
475431,22,62,
475431,23,62,
475431,24,12,
475431,25,50,
475431,40,50,
475468,1,353,All Students
475468,2,353,Undergrad
475468,3,353,
475468,4,11,
475468,5,342,
475468,20,342,
475468,21,189,
475468,22,189,
475468,23,189,
475468,24,4,
475468,25,185,
475468,40,185,
475468,41,164,
475468,42,164,
475468,43,164,
475468,44,7,
475468,45,157,
475468,60,157,
475486,1,360,All Students
475486,2,360,Undergrad
475486,3,360,
475486,4,48,
475486,5,312,
475486,20,312,
475486,21,315,
475486,22,315,
475486,23,315,
475486,24,45,
475486,25,270,
475486,40,270,
475486,41,45,
475486,42,45,
475486,43,45,
475486,44,3,
475486,45,42,
475486,60,42,
475495,1,1686,All Students
475495,12,1686,Graduate
475495,21,1684,
475495,32,1684,
475495,41,2,
475495,52,2,
475547,1,104,All Students
475547,2,104,Undergrad
475547,3,104,
475547,4,30,
475547,5,74,
475547,20,74,
475547,21,58,
475547,22,58,
475547,23,58,
475547,24,12,
475547,25,46,
475547,40,46,
475547,41,46,
475547,42,46,
475547,43,46,
475547,44,18,
475547,45,28,
475547,60,28,
475556,1,130,All Students
475556,2,130,Undergrad
475556,3,130,
475556,4,11,
475556,5,119,
475556,20,119,
475556,21,93,
475556,22,93,
475556,23,93,
475556,24,10,
475556,25,83,
475556,40,83,
475556,41,37,
475556,42,37,
475556,43,37,
475556,44,1,
475556,45,36,
475556,60,36,
475565,1,1048,All Students
475565,2,1048,Undergrad
475565,3,978,
475565,4,367,
475565,5,611,
475565,11,70,
475565,19,47,
475565,20,564,
475565,21,750,
475565,22,750,
475565,23,750,
475565,24,320,
475565,25,430,
475565,39,41,
475565,40,389,
475565,41,298,
475565,42,298,
475565,43,228,
475565,44,47,
475565,45,181,
475565,51,70,
475565,59,6,
475565,60,175,
475574,1,40,All Students
475574,2,40,Undergrad
475574,3,40,
475574,4,3,
475574,5,37,
475574,20,37,
475574,21,14,
475574,22,14,
475574,23,14,
475574,25,14,
475574,40,14,
475574,41,26,
475574,42,26,
475574,43,26,
475574,44,3,
475574,45,23,
475574,60,23,
475608,1,160,All Students
475608,2,132,Undergrad
475608,3,132,
475608,4,29,
475608,5,103,
475608,12,28,Graduate
475608,19,10,
475608,20,93,
475608,21,128,
475608,22,112,
475608,23,112,
475608,24,29,
475608,25,83,
475608,32,16,
475608,39,10,
475608,40,73,
475608,41,32,
475608,42,20,
475608,43,20,
475608,45,20,
475608,52,12,
475608,60,20,
475653,1,40,All Students
475653,2,40,Undergrad
475653,3,40,
475653,4,12,
475653,5,28,
475653,20,28,
475653,21,39,
475653,22,39,
475653,23,39,
475653,24,12,
475653,25,27,
475653,40,27,
475653,41,1,
475653,42,1,
475653,43,1,
475653,45,1,
475653,60,1,
475662,1,51,All Students
475662,2,51,Undergrad
475662,3,51,
475662,4,17,
475662,5,34,
475662,20,34,
475662,21,29,
475662,22,29,
475662,23,29,
475662,24,10,
475662,25,19,
475662,40,19,
475662,41,22,
475662,42,22,
475662,43,22,
475662,44,7,
475662,45,15,
475662,60,15,
475705,1,7,All Students
475705,2,7,Undergrad
475705,3,7,
475705,4,4,
475705,5,3,
475705,20,3,
475705,21,7,
475705,22,7,
475705,23,7,
475705,24,4,
475705,25,3,
475705,40,3,
475714,1,412,All Students
475714,2,412,Undergrad
475714,3,412,
475714,4,108,
475714,5,304,
475714,19,262,
475714,20,42,
475714,21,394,
475714,22,394,
475714,23,394,
475714,24,108,
475714,25,286,
475714,39,251,
475714,40,35,
475714,41,18,
475714,42,18,
475714,43,18,
475714,45,18,
475714,59,11,
475714,60,7,
475723,1,666,All Students
475723,2,666,Undergrad
475723,3,303,
475723,4,88,
475723,5,215,
475723,11,363,
475723,20,215,
475723,21,152,
475723,22,152,
475723,23,142,
475723,24,42,
475723,25,100,
475723,31,10,
475723,40,100,
475723,41,514,
475723,42,514,
475723,43,161,
475723,44,46,
475723,45,115,
475723,51,353,
475723,60,115,
475732,1,1940,All Students
475732,2,1940,Undergrad
475732,3,1940,
475732,4,27,
475732,5,1913,
475732,19,472,
475732,20,1441,
475732,21,655,
475732,22,655,
475732,23,655,
475732,24,21,
475732,25,634,
475732,39,201,
475732,40,433,
475732,41,1285,
475732,42,1285,
475732,43,1285,
475732,44,6,
475732,45,1279,
475732,59,271,
475732,60,1008,
475741,1,144,All Students
475741,2,144,Undergrad
475741,3,144,
475741,4,2,
475741,5,142,
475741,19,19,
475741,20,123,
475741,21,61,
475741,22,61,
475741,23,61,
475741,24,2,
475741,25,59,
475741,39,9,
475741,40,50,
475741,41,83,
475741,42,83,
475741,43,83,
475741,45,83,
475741,59,10,
475741,60,73,
475839,1,194,All Students
475839,2,194,Undergrad
475839,3,188,
475839,4,38,
475839,5,150,
475839,11,6,
475839,19,86,
475839,20,64,
475839,21,75,
475839,22,75,
475839,23,74,
475839,24,12,
475839,25,62,
475839,31,1,
475839,39,32,
475839,40,30,
475839,41,119,
475839,42,119,
475839,43,114,
475839,44,26,
475839,45,88,
475839,51,5,
475839,59,54,
475839,60,34,
476063,1,579,All Students
476063,2,579,Undergrad
476063,3,579,
476063,4,208,
476063,5,371,
476063,20,371,
476063,21,579,
476063,22,579,
476063,23,579,
476063,24,208,
476063,25,371,
476063,40,371,
476179,1,163,All Students
476179,2,163,Undergrad
476179,3,163,
476179,4,97,
476179,5,66,
476179,20,66,
476179,21,116,
476179,22,116,
476179,23,116,
476179,24,81,
476179,25,35,
476179,40,35,
476179,41,47,
476179,42,47,
476179,43,47,
476179,44,16,
476179,45,31,
476179,60,31,
476230,1,30,All Students
476230,2,30,Undergrad
476230,3,30,
476230,4,22,
476230,5,8,
476230,20,8,
476230,21,30,
476230,22,30,
476230,23,30,
476230,24,22,
476230,25,8,
476230,40,8,
476355,1,31,All Students
476355,2,31,Undergrad
476355,3,31,
476355,4,1,
476355,5,30,
476355,20,30,
476355,21,31,
476355,22,31,
476355,23,31,
476355,24,1,
476355,25,30,
476355,40,30,
476489,1,68,All Students
476489,2,68,Undergrad
476489,3,68,
476489,4,26,
476489,5,42,
476489,20,42,
476489,21,68,
476489,22,68,
476489,23,68,
476489,24,26,
476489,25,42,
476489,40,42,
476498,1,404,All Students
476498,2,404,Undergrad
476498,3,404,
476498,4,76,
476498,5,328,
476498,20,328,
476498,21,404,
476498,22,404,
476498,23,404,
476498,24,76,
476498,25,328,
476498,40,328,
476540,1,90,All Students
476540,2,90,Undergrad
476540,3,90,
476540,4,1,
476540,5,89,
476540,20,89,
476540,21,27,
476540,22,27,
476540,23,27,
476540,24,1,
476540,25,26,
476540,40,26,
476540,41,63,
476540,42,63,
476540,43,63,
476540,45,63,
476540,60,63,
476559,1,92,All Students
476559,2,92,Undergrad
476559,3,92,
476559,4,1,
476559,5,91,
476559,20,91,
476559,21,34,
476559,22,34,
476559,23,34,
476559,24,1,
476559,25,33,
476559,40,33,
476559,41,58,
476559,42,58,
476559,43,58,
476559,45,58,
476559,60,58,
476568,1,15,All Students
476568,2,15,Undergrad
476568,3,15,
476568,4,13,
476568,5,2,
476568,20,2,
476568,21,15,
476568,22,15,
476568,23,15,
476568,24,13,
476568,25,2,
476568,40,2,
476595,1,48,All Students
476595,2,48,Undergrad
476595,3,48,
476595,4,35,
476595,5,13,
476595,20,13,
476595,21,48,
476595,22,48,
476595,23,48,
476595,24,35,
476595,25,13,
476595,40,13,
476601,1,87,All Students
476601,2,87,Undergrad
476601,3,87,
476601,4,30,
476601,5,57,
476601,19,3,
476601,20,54,
476601,21,87,
476601,22,87,
476601,23,87,
476601,24,30,
476601,25,57,
476601,39,3,
476601,40,54,
476610,1,16,All Students
476610,2,16,Undergrad
476610,3,16,
476610,4,12,
476610,5,4,
476610,20,4,
476610,21,16,
476610,22,16,
476610,23,16,
476610,24,12,
476610,25,4,
476610,40,4,
476629,1,152,All Students
476629,2,152,Undergrad
476629,3,152,
476629,4,14,
476629,5,138,
476629,20,138,
476629,21,152,
476629,22,152,
476629,23,152,
476629,24,14,
476629,25,138,
476629,40,138,
476683,1,516,All Students
476683,2,516,Undergrad
476683,3,516,
476683,4,32,
476683,5,484,
476683,19,199,
476683,20,285,
476683,21,515,
476683,22,515,
476683,23,515,
476683,24,32,
476683,25,483,
476683,39,199,
476683,40,284,
476683,41,1,
476683,42,1,
476683,43,1,
476683,45,1,
476683,60,1,
476692,1,47,All Students
476692,2,47,Undergrad
476692,3,47,
476692,4,10,
476692,5,37,
476692,19,5,
476692,20,32,
476692,21,47,
476692,22,47,
476692,23,47,
476692,24,10,
476692,25,37,
476692,39,5,
476692,40,32,
476708,1,169,All Students
476708,2,169,Undergrad
476708,3,169,
476708,4,16,
476708,5,153,
476708,20,153,
476708,21,96,
476708,22,96,
476708,23,96,
476708,24,6,
476708,25,90,
476708,40,90,
476708,41,73,
476708,42,73,
476708,43,73,
476708,44,10,
476708,45,63,
476708,60,63,
476717,1,765,All Students
476717,2,765,Undergrad
476717,3,765,
476717,4,208,
476717,5,557,
476717,19,4,
476717,20,553,
476717,21,765,
476717,22,765,
476717,23,765,
476717,24,208,
476717,25,557,
476717,39,4,
476717,40,553,
476726,1,832,All Students
476726,2,832,Undergrad
476726,3,808,
476726,4,79,
476726,5,729,
476726,11,24,
476726,19,644,
476726,20,85,
476726,21,832,
476726,22,832,
476726,23,808,
476726,24,79,
476726,25,729,
476726,31,24,
476726,39,644,
476726,40,85,
476735,1,39,All Students
476735,2,39,Undergrad
476735,3,39,
476735,4,36,
476735,5,3,
476735,20,3,
476735,21,39,
476735,22,39,
476735,23,39,
476735,24,36,
476735,25,3,
476735,40,3,
476753,1,240,All Students
476753,2,240,Undergrad
476753,3,240,
476753,4,64,
476753,5,176,
476753,20,176,
476753,21,240,
476753,22,240,
476753,23,240,
476753,24,64,
476753,25,176,
476753,40,176,
476780,1,67,All Students
476780,2,67,Undergrad
476780,3,67,
476780,4,18,
476780,5,49,
476780,20,49,
476780,21,64,
476780,22,64,
476780,23,64,
476780,24,18,
476780,25,46,
476780,40,46,
476780,41,3,
476780,42,3,
476780,43,3,
476780,45,3,
476780,60,3,
476799,1,191,All Students
476799,2,191,Undergrad
476799,3,191,
476799,4,25,
476799,5,166,
476799,20,166,
476799,21,191,
476799,22,191,
476799,23,191,
476799,24,25,
476799,25,166,
476799,40,166,
476805,1,38,All Students
476805,2,38,Undergrad
476805,3,38,
476805,4,7,
476805,5,31,
476805,20,31,
476805,21,38,
476805,22,38,
476805,23,38,
476805,24,7,
476805,25,31,
476805,40,31,
476814,1,757,All Students
476814,2,757,Undergrad
476814,3,757,
476814,4,409,
476814,5,348,
476814,20,348,
476814,41,757,
476814,42,757,
476814,43,757,
476814,44,409,
476814,45,348,
476814,60,348,
476841,1,161,All Students
476841,2,161,Undergrad
476841,3,161,
476841,4,25,
476841,5,136,
476841,20,136,
476841,21,114,
476841,22,114,
476841,23,114,
476841,24,22,
476841,25,92,
476841,40,92,
476841,41,47,
476841,42,47,
476841,43,47,
476841,44,3,
476841,45,44,
476841,60,44,
476850,1,104,All Students
476850,2,104,Undergrad
476850,3,104,
476850,4,74,
476850,5,30,
476850,20,30,
476850,21,104,
476850,22,104,
476850,23,104,
476850,24,74,
476850,25,30,
476850,40,30,
476869,1,82,All Students
476869,2,82,Undergrad
476869,3,82,
476869,4,35,
476869,5,47,
476869,20,47,
476869,21,82,
476869,22,82,
476869,23,82,
476869,24,35,
476869,25,47,
476869,40,47,
476878,1,164,All Students
476878,2,164,Undergrad
476878,3,164,
476878,4,144,
476878,5,20,
476878,20,20,
476878,21,48,
476878,22,48,
476878,23,48,
476878,24,39,
476878,25,9,
476878,40,9,
476878,41,116,
476878,42,116,
476878,43,116,
476878,44,105,
476878,45,11,
476878,60,11,
476887,1,641,All Students
476887,2,641,Undergrad
476887,3,641,
476887,4,306,
476887,5,335,
476887,20,335,
476887,21,588,
476887,22,588,
476887,23,588,
476887,24,273,
476887,25,315,
476887,40,315,
476887,41,53,
476887,42,53,
476887,43,53,
476887,44,33,
476887,45,20,
476887,60,20,
476896,1,129,All Students
476896,2,129,Undergrad
476896,3,129,
476896,4,39,
476896,5,90,
476896,20,90,
476896,21,129,
476896,22,129,
476896,23,129,
476896,24,39,
476896,25,90,
476896,40,90,
476902,1,85,All Students
476902,2,85,Undergrad
476902,3,85,
476902,4,17,
476902,5,68,
476902,20,68,
476902,21,35,
476902,22,35,
476902,23,35,
476902,24,5,
476902,25,30,
476902,40,30,
476902,41,50,
476902,42,50,
476902,43,50,
476902,44,12,
476902,45,38,
476902,60,38,
476939,1,661,All Students
476939,2,661,Undergrad
476939,3,661,
476939,4,518,
476939,5,143,
476939,20,143,
476939,21,661,
476939,22,661,
476939,23,661,
476939,24,518,
476939,25,143,
476939,40,143,
476975,1,10257,All Students
476975,2,7157,Undergrad
476975,3,6563,
476975,4,490,
476975,5,6073,
476975,11,594,
476975,12,3100,Graduate
476975,19,1073,
476975,20,5000,
476975,21,2455,
476975,22,2173,
476975,23,2156,
476975,24,113,
476975,25,2043,
476975,31,17,
476975,32,282,
476975,39,233,
476975,40,1810,
476975,41,7802,
476975,42,4984,
476975,43,4407,
476975,44,377,
476975,45,4030,
476975,51,577,
476975,52,2818,
476975,59,840,
476975,60,3190,
476984,1,179,All Students
476984,2,179,Undergrad
476984,3,179,
476984,4,37,
476984,5,142,
476984,20,142,
476984,21,176,
476984,22,176,
476984,23,176,
476984,24,37,
476984,25,139,
476984,40,139,
476984,41,3,
476984,42,3,
476984,43,3,
476984,45,3,
476984,60,3,
476993,1,241,All Students
476993,2,241,Undergrad
476993,3,241,
476993,4,89,
476993,5,152,
476993,20,152,
476993,21,234,
476993,22,234,
476993,23,234,
476993,24,89,
476993,25,145,
476993,40,145,
476993,41,7,
476993,42,7,
476993,43,7,
476993,45,7,
476993,60,7,
477002,1,43,All Students
477002,2,43,Undergrad
477002,3,43,
477002,4,8,
477002,5,35,
477002,20,35,
477002,21,39,
477002,22,39,
477002,23,39,
477002,24,8,
477002,25,31,
477002,40,31,
477002,41,4,
477002,42,4,
477002,43,4,
477002,45,4,
477002,60,4,
477039,1,1887,All Students
477039,2,1162,Undergrad
477039,3,1162,
477039,4,10,
477039,5,1152,
477039,12,725,Graduate
477039,19,148,
477039,20,1004,
477039,21,1374,
477039,22,750,
477039,23,750,
477039,24,9,
477039,25,741,
477039,32,624,
477039,39,108,
477039,40,633,
477039,41,513,
477039,42,412,
477039,43,412,
477039,44,1,
477039,45,411,
477039,52,101,
477039,59,40,
477039,60,371,
477233,1,89,All Students
477233,2,89,Undergrad
477233,3,89,
477233,4,44,
477233,5,45,
477233,19,4,
477233,20,41,
477233,21,89,
477233,22,89,
477233,23,89,
477233,24,44,
477233,25,45,
477233,39,4,
477233,40,41,
478582,1,127,All Students
478582,2,127,Undergrad
478582,3,127,
478582,4,52,
478582,5,75,
478582,20,75,
478582,21,86,
478582,22,86,
478582,23,86,
478582,24,35,
478582,25,51,
478582,40,51,
478582,41,41,
478582,42,41,
478582,43,41,
478582,44,17,
478582,45,24,
478582,60,24,
478591,1,228,All Students
478591,2,228,Undergrad
478591,3,228,
478591,4,139,
478591,5,89,
478591,20,89,
478591,21,212,
478591,22,212,
478591,23,212,
478591,24,129,
478591,25,83,
478591,40,83,
478591,41,16,
478591,42,16,
478591,43,16,
478591,44,10,
478591,45,6,
478591,60,6,
478616,1,99,All Students
478616,2,99,Undergrad
478616,3,99,
478616,4,40,
478616,5,59,
478616,20,59,
478616,21,69,
478616,22,69,
478616,23,69,
478616,24,33,
478616,25,36,
478616,40,36,
478616,41,30,
478616,42,30,
478616,43,30,
478616,44,7,
478616,45,23,
478616,60,23,
478917,1,46,All Students
478917,2,46,Undergrad
478917,3,46,
478917,4,15,
478917,5,31,
478917,20,31,
478917,21,46,
478917,22,46,
478917,23,46,
478917,24,15,
478917,25,31,
478917,40,31,
478953,1,209,All Students
478953,2,209,Undergrad
478953,3,209,
478953,4,55,
478953,5,154,
478953,20,154,
478953,21,209,
478953,22,209,
478953,23,209,
478953,24,55,
478953,25,154,
478953,40,154,
479062,1,124,All Students
479062,2,124,Undergrad
479062,3,124,
479062,4,18,
479062,5,106,
479062,20,106,
479062,21,89,
479062,22,89,
479062,23,89,
479062,24,18,
479062,25,71,
479062,40,71,
479062,41,35,
479062,42,35,
479062,43,35,
479062,45,35,
479062,60,35,
479424,1,284,All Students
479424,2,284,Undergrad
479424,3,284,
479424,4,45,
479424,5,239,
479424,20,239,
479424,21,284,
479424,22,284,
479424,23,284,
479424,24,45,
479424,25,239,
479424,40,239,
479956,1,13774,All Students
479956,2,8051,Undergrad
479956,3,7877,
479956,4,355,
479956,5,7522,
479956,11,174,
479956,12,5723,Graduate
479956,19,1073,
479956,20,6449,
479956,21,4005,
479956,22,3479,
479956,23,3473,
479956,24,216,
479956,25,3257,
479956,31,6,
479956,32,526,
479956,39,524,
479956,40,2733,
479956,41,9769,
479956,42,4572,
479956,43,4404,
479956,44,139,
479956,45,4265,
479956,51,168,
479956,52,5197,
479956,59,549,
479956,60,3716,
479965,1,150,All Students
479965,2,150,Undergrad
479965,3,150,
479965,4,4,
479965,5,146,
479965,20,146,
479965,21,150,
479965,22,150,
479965,23,150,
479965,24,4,
479965,25,146,
479965,40,146,
479974,1,90,All Students
479974,2,90,Undergrad
479974,3,90,
479974,4,9,
479974,5,81,
479974,20,81,
479974,21,87,
479974,22,87,
479974,23,87,
479974,24,8,
479974,25,79,
479974,40,79,
479974,41,3,
479974,42,3,
479974,43,3,
479974,44,1,
479974,45,2,
479974,60,2,
479992,1,15,All Students
479992,2,15,Undergrad
479992,3,15,
479992,4,2,
479992,5,13,
479992,20,13,
479992,21,4,
479992,22,4,
479992,23,4,
479992,25,4,
479992,40,4,
479992,41,11,
479992,42,11,
479992,43,11,
479992,44,2,
479992,45,9,
479992,60,9,
480000,1,50,All Students
480000,2,50,Undergrad
480000,3,50,
480000,4,20,
480000,5,30,
480000,20,30,
480000,21,50,
480000,22,50,
480000,23,50,
480000,24,20,
480000,25,30,
480000,40,30,
480019,1,664,All Students
480019,2,664,Undergrad
480019,3,664,
480019,4,472,
480019,5,192,
480019,20,192,
480019,21,598,
480019,22,598,
480019,23,598,
480019,24,430,
480019,25,168,
480019,40,168,
480019,41,66,
480019,42,66,
480019,43,66,
480019,44,42,
480019,45,24,
480019,60,24,
480037,1,1466,All Students
480037,2,1466,Undergrad
480037,3,1466,
480037,4,628,
480037,5,838,
480037,19,781,
480037,20,57,
480037,21,1466,
480037,22,1466,
480037,23,1466,
480037,24,628,
480037,25,838,
480037,39,781,
480037,40,57,
480073,1,297,All Students
480073,2,211,Undergrad
480073,3,211,
480073,4,11,
480073,5,200,
480073,12,86,Graduate
480073,19,20,
480073,20,180,
480073,21,254,
480073,22,168,
480073,23,168,
480073,24,9,
480073,25,159,
480073,32,86,
480073,39,13,
480073,40,146,
480073,41,43,
480073,42,43,
480073,43,43,
480073,44,2,
480073,45,41,
480073,59,7,
480073,60,34,
480091,1,10343,All Students
480091,2,10343,Undergrad
480091,3,8841,
480091,4,794,
480091,5,8047,
480091,11,1502,
480091,19,2830,
480091,20,5217,
480091,21,6528,
480091,22,6528,
480091,23,6439,
480091,24,694,
480091,25,5745,
480091,31,89,
480091,39,2406,
480091,40,3339,
480091,41,3815,
480091,42,3815,
480091,43,2402,
480091,44,100,
480091,45,2302,
480091,51,1413,
480091,59,424,
480091,60,1878,
480125,1,466,All Students
480125,2,466,Undergrad
480125,3,466,
480125,4,226,
480125,5,240,
480125,20,240,
480125,21,188,
480125,22,188,
480125,23,188,
480125,24,95,
480125,25,93,
480125,40,93,
480125,41,278,
480125,42,278,
480125,43,278,
480125,44,131,
480125,45,147,
480125,60,147,
480161,1,2,All Students
480161,2,2,Undergrad
480161,3,2,
480161,4,1,
480161,5,1,
480161,20,1,
480161,21,2,
480161,22,2,
480161,23,2,
480161,24,1,
480161,25,1,
480161,40,1,
480198,1,257,All Students
480198,2,144,Undergrad
480198,3,144,
480198,4,4,
480198,5,140,
480198,12,113,Graduate
480198,19,31,
480198,20,109,
480198,21,166,
480198,22,85,
480198,23,85,
480198,25,85,
480198,32,81,
480198,39,12,
480198,40,73,
480198,41,91,
480198,42,59,
480198,43,59,
480198,44,4,
480198,45,55,
480198,52,32,
480198,59,19,
480198,60,36,
480204,1,413,All Students
480204,2,413,Undergrad
480204,3,413,
480204,4,77,
480204,5,336,
480204,19,37,
480204,20,299,
480204,21,413,
480204,22,413,
480204,23,413,
480204,24,77,
480204,25,336,
480204,39,37,
480204,40,299,
480310,1,77,All Students
480310,2,77,Undergrad
480310,3,77,
480310,4,42,
480310,5,35,
480310,20,35,
480310,21,77,
480310,22,77,
480310,23,77,
480310,24,42,
480310,25,35,
480310,40,35,
480471,1,868,All Students
480471,2,868,Undergrad
480471,3,868,
480471,4,246,
480471,5,622,
480471,20,622,
480471,21,868,
480471,22,868,
480471,23,868,
480471,24,246,
480471,25,622,
480471,40,622,
480523,1,84,All Students
480523,2,84,Undergrad
480523,3,84,
480523,4,54,
480523,5,30,
480523,20,30,
480523,21,84,
480523,22,84,
480523,23,84,
480523,24,54,
480523,25,30,
480523,40,30,
480532,1,79,All Students
480532,2,79,Undergrad
480532,3,79,
480532,4,59,
480532,5,20,
480532,20,20,
480532,21,79,
480532,22,79,
480532,23,79,
480532,24,59,
480532,25,20,
480532,40,20,
480550,1,57,All Students
480550,2,57,Undergrad
480550,3,57,
480550,4,43,
480550,5,14,
480550,20,14,
480550,21,57,
480550,22,57,
480550,23,57,
480550,24,43,
480550,25,14,
480550,40,14,
480569,1,815,All Students
480569,2,475,Undergrad
480569,3,475,
480569,4,17,
480569,5,458,
480569,12,340,Graduate
480569,19,35,
480569,20,423,
480569,21,323,
480569,22,310,
480569,23,310,
480569,24,12,
480569,25,298,
480569,32,13,
480569,39,23,
480569,40,275,
480569,41,492,
480569,42,165,
480569,43,165,
480569,44,5,
480569,45,160,
480569,52,327,
480569,59,12,
480569,60,148,
480657,1,359,All Students
480657,2,359,Undergrad
480657,3,359,
480657,4,9,
480657,5,350,
480657,19,84,
480657,20,266,
480657,21,179,
480657,22,179,
480657,23,179,
480657,24,5,
480657,25,174,
480657,39,40,
480657,40,134,
480657,41,180,
480657,42,180,
480657,43,180,
480657,44,4,
480657,45,176,
480657,59,44,
480657,60,132,
480727,1,36,All Students
480727,2,36,Undergrad
480727,3,36,
480727,4,23,
480727,5,13,
480727,20,13,
480727,21,36,
480727,22,36,
480727,23,36,
480727,24,23,
480727,25,13,
480727,40,13,
480781,1,247,All Students
480781,2,135,Undergrad
480781,3,135,
480781,4,50,
480781,5,85,
480781,12,112,Graduate
480781,19,20,
480781,20,65,
480781,21,243,
480781,22,131,
480781,23,131,
480781,24,50,
480781,25,81,
480781,32,112,
480781,39,20,
480781,40,61,
480781,41,4,
480781,42,4,
480781,43,4,
480781,45,4,
480781,60,4,
480790,1,1903,All Students
480790,12,1903,Graduate
480790,21,1894,
480790,32,1894,
480790,41,9,
480790,52,9,
480824,1,720,All Students
480824,2,720,Undergrad
480824,3,720,
480824,4,159,
480824,5,561,
480824,19,72,
480824,20,489,
480824,21,720,
480824,22,720,
480824,23,720,
480824,24,159,
480824,25,561,
480824,39,72,
480824,40,489,
480833,1,1076,All Students
480833,2,1076,Undergrad
480833,3,1076,
480833,4,226,
480833,5,850,
480833,19,129,
480833,20,721,
480833,21,1076,
480833,22,1076,
480833,23,1076,
480833,24,226,
480833,25,850,
480833,39,129,
480833,40,721,
480842,1,49,All Students
480842,2,49,Undergrad
480842,3,49,
480842,4,22,
480842,5,27,
480842,20,27,
480842,21,49,
480842,22,49,
480842,23,49,
480842,24,22,
480842,25,27,
480842,40,27,
480851,1,28,All Students
480851,2,28,Undergrad
480851,3,28,
480851,4,6,
480851,5,22,
480851,20,22,
480851,21,28,
480851,22,28,
480851,23,28,
480851,24,6,
480851,25,22,
480851,40,22,
480879,1,50,All Students
480879,2,50,Undergrad
480879,3,50,
480879,4,15,
480879,5,35,
480879,20,35,
480879,21,50,
480879,22,50,
480879,23,50,
480879,24,15,
480879,25,35,
480879,40,35,
480888,1,152,All Students
480888,2,152,Undergrad
480888,3,152,
480888,4,70,
480888,5,82,
480888,20,82,
480888,21,152,
480888,22,152,
480888,23,152,
480888,24,70,
480888,25,82,
480888,40,82,
480903,1,428,All Students
480903,2,428,Undergrad
480903,3,428,
480903,4,172,
480903,5,256,
480903,20,256,
480903,21,374,
480903,22,374,
480903,23,374,
480903,24,142,
480903,25,232,
480903,40,232,
480903,41,54,
480903,42,54,
480903,43,54,
480903,44,30,
480903,45,24,
480903,60,24,
480921,1,95,All Students
480921,2,95,Undergrad
480921,3,95,
480921,4,10,
480921,5,85,
480921,20,85,
480921,21,95,
480921,22,95,
480921,23,95,
480921,24,10,
480921,25,85,
480921,40,85,
480967,1,241,All Students
480967,2,241,Undergrad
480967,3,222,
480967,4,58,
480967,5,164,
480967,11,19,
480967,19,37,
480967,20,127,
480967,21,122,
480967,22,122,
480967,23,122,
480967,24,38,
480967,25,84,
480967,39,21,
480967,40,63,
480967,41,119,
480967,42,119,
480967,43,100,
480967,44,20,
480967,45,80,
480967,51,19,
480967,59,16,
480967,60,64,
480976,1,53,All Students
480976,2,53,Undergrad
